label,index,OBJECTID,YearBuilt1,HEIGHT,UseDescription,orientation,street_width,second_type,idx,building_reference
warehouse_parking_0,14035,14035,1959,3,Warehouse_Parking,4.999999999999993,7.9099999999999975,Storage,14035,7217805DG1071B
warehouse_parking_2,3773,3773,1960,3,Warehouse_Parking,255.00000000000003,11.149999999999999,Parking,3773,5432033DG1053D
warehouse_parking_2,1676,1676,1972,3,Warehouse_Parking,275.0,19.099999999999998,Storage,1676,0393505DF2909G
warehouse_parking_1,24451,24451,1982,15,Warehouse_Parking,260.0,9.789999999999988,Parking,24451,8229413DG1082D
warehouse_parking_2,26785,26785,1996,6,Warehouse_Parking,330.0,24.4,Parking,26785,8521635DG1082B
warehouse_parking_0,11581,11581,1975,3,Warehouse_Parking,340.0,7.919999999999986,Parking,11581,7019046DG1071B
warehouse_parking_0,11610,11610,1921,3,Warehouse_Parking,0.0,7.839999999999987,Parking,11610,7019075DG1071B
warehouse_parking_0,20118,20118,1939,3,Warehouse_Parking,335.0,4.909999999999992,Parking,20118,7820204DG1072B
warehouse_parking_0,13715,13715,1949,3,Warehouse_Parking,0.0,8.129999999999988,Parking,13715,7213205DG1071B
warehouse_parking_2,444,444,2000,3,Warehouse_Parking,305.0,12.119999999999992,Parking,444,0030201DG2003C
warehouse_parking_1,13816,13816,2019,3,Warehouse_Parking,275.0,9.129999999999988,Parking,13816,7214027DG1071B
warehouse_parking_2,1835,1835,1981,3,Warehouse_Parking,79.99999999999999,46.60000000000001,Parking,1835,0486008DF2908G
warehouse_parking_2,34698,34698,1975,3,Warehouse_Parking,109.99999999999997,86.04,Storage,34698,9412704DG1091B
warehouse_parking_0,28697,28697,1985,3,Warehouse_Parking,165.0,9.809999999999993,Warehouse,28697,8709215DG1080B
warehouse_parking_0,26886,26886,1965,3,Warehouse_Parking,4.999999999999993,9.939999999999996,Parking,26886,8526702DG1082D
warehouse_parking_0,30100,30100,1966,6,Warehouse_Parking,165.0,10.169999999999991,Parking,30100,8819128DG1081B
warehouse_parking_1,30291,30291,1960,3,Warehouse_Parking,349.99999999999994,33.79999999999999,Storage,30291,8830820DG1083D
warehouse_parking_2,37863,37863,1992,6,Warehouse_Parking,215.0,7.6599999999999975,Parking,37863,9932713DG1093D
warehouse_parking_1,1924,1924,1991,3,Warehouse_Parking,275.0,12.44999999999999,Parking,1924,0490210DF2909G
warehouse_parking_0,27669,27669,1950,3,Warehouse_Parking,9.999999999999986,9.929999999999994,Storage,27669,8612605DG1081B
warehouse_parking_2,32285,32285,1973,3,Warehouse_Parking,305.0,6.6499999999999915,Storage,32285,9130826DG1093D
warehouse_parking_2,21365,21365,1900,3,Warehouse_Parking,154.99999999999997,5.479999999999989,Parking,21365,7923245DG1072B
warehouse_parking_0,24400,24400,1968,3,Warehouse_Parking,349.99999999999994,7.939999999999994,Storage,24400,8228607DG1082D
warehouse_parking_2,8155,8155,1960,3,Warehouse_Parking,75.0,12.369999999999992,Storage,8155,6713109DG1061B
warehouse_parking_1,33278,33278,1971,3,Warehouse_Parking,75.0,10.779999999999987,Storage,33278,9280405DF1998H
warehouse_parking_1,8384,8384,1970,3,Warehouse_Parking,255.00000000000003,9.74999999999999,Storage,8384,6719533DG1061B
warehouse_parking_1,18133,18133,1972,9,Warehouse_Parking,265.0,6.55,Parking,18133,7622525DG1072B
warehouse_parking_2,415,415,1977,6,Warehouse_Parking,305.0,21.43,Warehouse,415,0029001DG2002C
warehouse_parking_1,24540,24540,1940,3,Warehouse_Parking,90.0,7.819999999999995,Parking,24540,8230516DG1083D
warehouse_parking_1,9379,9379,1924,3,Warehouse_Parking,75.0,10.03,Parking,9379,6815115DG1061B
warehouse_parking_0,14124,14124,1940,3,Warehouse_Parking,180.0,7.9099999999999975,Warehouse,14124,7218714DG1071B
warehouse_parking_2,16021,16021,2011,3,Warehouse_Parking,275.0,24.87999999999999,Warehouse,16021,7418117DG1071B
warehouse_parking_0,16326,16326,2020,3,Warehouse_Parking,170.0,9.950000000000001,Parking,16326,7429034DG1072D
warehouse_parking_1,28650,28650,1974,3,Warehouse_Parking,75.0,9.819999999999999,Storage,28650,8708706DG1080B
warehouse_parking_0,21122,21122,2010,3,Warehouse_Parking,160.0,3.809999999999999,Warehouse,21122,7920424DG1072B
warehouse_parking_1,5069,5069,1955,3,Warehouse_Parking,99.99999999999999,36.919999999999995,Storage,5069,6118433DG1061B
warehouse_parking_0,11546,11546,1940,3,Warehouse_Parking,0.0,7.9099999999999975,Warehouse,11546,7019023DG1071B
warehouse_parking_1,3565,3565,2005,3,Warehouse_Parking,205.0,8.609999999999996,Parking,3565,5299744DF1959H
warehouse_parking_2,483,483,1996,3,Warehouse_Parking,210.0,7.089999999999986,Parking,483,0030324DG2003C
warehouse_parking_1,712,712,1949,3,Warehouse_Parking,90.0,4.069999999999988,Warehouse,712,0116007DG2001A
warehouse_parking_2,36859,36859,1962,3,Warehouse_Parking,64.99999999999997,4.419999999999995,Storage,36859,9786303DF1998H
warehouse_parking_1,8252,8252,2023,3,Warehouse_Parking,255.00000000000003,11.869999999999992,Parking,8252,6715231DG1061B
warehouse_parking_2,652,652,2018,3,Warehouse_Parking,24.999999999999996,64.24999999999999,Storage,652,0101104DG2000A
warehouse_parking_2,13503,13503,1971,3,Warehouse_Parking,315.0,51.36,Storage,13503,7138641DG1073D
warehouse_parking_0,13692,13692,1940,3,Warehouse_Parking,4.999999999999993,9.899999999999997,Parking,13692,7212104DG1071B
warehouse_parking_2,36919,36919,1989,3,Warehouse_Parking,265.0,21.519999999999985,Storage,36919,9794308DF1999H
warehouse_parking_2,26602,26602,1994,15,Warehouse_Parking,219.99999999999997,11.48,Parking,26602,8516614DG1081B
warehouse_parking_2,26593,26593,1930,3,Warehouse_Parking,219.99999999999997,9.839999999999991,Warehouse,26593,8516608DG1081B
warehouse_parking_2,10869,10869,1954,3,Warehouse_Parking,205.0,20.959999999999994,Storage,10869,6934708DG1063D
warehouse_parking_1,24496,24496,1930,6,Warehouse_Parking,49.99999999999999,29.689999999999987,Parking,24496,8230116DG1083D
warehouse_parking_2,2749,2749,1980,3,Warehouse_Parking,270.0,30.539999999999996,Storage,2749,0799015DF2909G
warehouse_parking_2,28481,28481,1959,3,Warehouse_Parking,349.99999999999994,12.419999999999995,Warehouse,28481,8637704DG1083D
warehouse_parking_0,26901,26901,2004,3,Warehouse_Parking,189.99999999999997,31.439999999999994,Storage,26901,8526716DG1082D
warehouse_parking_2,30316,30316,1950,3,Warehouse_Parking,260.0,31.58,Storage,30316,8831401DG1083D
warehouse_parking_2,4245,4245,1979,3,Warehouse_Parking,235.0,8.689999999999994,Parking,4245,5601330DG1050B
warehouse_parking_2,32302,32302,1992,3,Warehouse_Parking,124.99999999999999,6.849999999999989,Warehouse,32302,9131211DG1093D
warehouse_parking_2,19298,19298,1947,6,Warehouse_Parking,305.0,5.099999999999985,Storage,19298,7719108DG1071B
warehouse_parking_2,26810,26810,1934,3,Warehouse_Parking,145.0,9.979999999999997,Parking,26810,8522014DG1082B
warehouse_parking_0,21173,21173,2017,6,Warehouse_Parking,154.99999999999997,4.339999999999995,Warehouse,21173,7921003DG1072B
warehouse_parking_0,6251,6251,2014,3,Warehouse_Parking,195.00000000000003,11.839999999999995,Warehouse,6251,6415033DG1061B
warehouse_parking_1,16377,16377,1925,3,Warehouse_Parking,235.0,12.209999999999994,Warehouse,16377,7430227DG1073D
warehouse_parking_1,11517,11517,1951,3,Warehouse_Parking,90.0,9.139999999999993,Warehouse,11517,7017535DG1071B
warehouse_parking_2,1431,1431,1983,3,Warehouse_Parking,94.99999999999999,20.329999999999995,Parking,1431,0290803DF2909G
warehouse_parking_0,26482,26482,1935,6,Warehouse_Parking,340.0,13.869999999999994,Storage,26482,8513305DG1081B
warehouse_parking_2,24616,24616,1986,6,Warehouse_Parking,145.0,25.12,Warehouse,24616,8233106DG1083D
warehouse_parking_0,5038,5038,1970,3,Warehouse_Parking,9.999999999999986,12.069999999999988,Warehouse,5038,6118411DG1061B
warehouse_parking_2,28842,28842,1970,6,Warehouse_Parking,160.0,21.169999999999995,Parking,28842,8715513DG1081B
warehouse_parking_1,11457,11457,1961,3,Warehouse_Parking,275.0,9.869999999999987,Warehouse,11457,7016534DG1071B
warehouse_parking_0,18325,18325,2018,3,Warehouse_Parking,160.0,5.819999999999991,Parking,18325,7625341DG1072D
warehouse_parking_2,4185,4185,2001,6,Warehouse_Parking,185.0,8.069999999999997,Parking,4185,5601128DG1050B
warehouse_parking_1,23136,23136,1920,3,Warehouse_Parking,90.0,5.549999999999999,Parking,23136,8117012DG1081B
warehouse_parking_1,26950,26950,2021,6,Warehouse_Parking,275.0,10.139999999999995,Parking,26950,8527526DG1082D
warehouse_parking_2,37494,37494,1975,3,Warehouse_Parking,45.0,6.3999999999999915,Storage,37494,9886617DF1998H
warehouse_parking_0,22078,22078,1900,3,Warehouse_Parking,165.0,16.829999999999988,Parking,22078,8014450DG1081B
warehouse_parking_2,1753,1753,1981,3,Warehouse_Parking,345.0,8.849999999999993,Storage,1753,0485705DF2908G
warehouse_parking_2,31209,31209,2024,6,Warehouse_Parking,305.0,42.79,Parking,31209,8934822DG1083D
warehouse_parking_1,6133,6133,1954,3,Warehouse_Parking,280.0,11.319999999999986,Warehouse,6133,6411110DG1061B
warehouse_parking_2,4036,4036,2000,3,Warehouse_Parking,275.0,10.419999999999991,Parking,4036,5591329DF1959H
warehouse_parking_1,10688,10688,1958,3,Warehouse_Parking,270.0,9.639999999999993,Parking,10688,6924753DG1062B
warehouse_parking_1,10519,10519,1972,3,Warehouse_Parking,79.99999999999999,13.669999999999996,Parking,10519,6917609DG1061B
warehouse_parking_0,21211,21211,1928,3,Warehouse_Parking,154.99999999999997,4.169999999999995,Parking,21211,7921029DG1072B
warehouse_parking_2,41,41,1971,3,Warehouse_Parking,270.0,13.269999999999987,Storage,41,0015131DG2001A
warehouse_parking_0,35843,35843,1958,3,Warehouse_Parking,270.0,106.02,Storage,35843,9625701DG1092D
warehouse_parking_2,3815,3815,2023,3,Warehouse_Parking,230.0,34.7,Warehouse,3815,5490801DF1959H
warehouse_parking_1,25758,25758,1940,3,Warehouse_Parking,104.99999999999997,10.039999999999988,Storage,25758,8424127DG1082B
warehouse_parking_0,11735,11735,1930,3,Warehouse_Parking,260.0,11.839999999999995,Parking,11735,7024102DG1072B
warehouse_parking_0,1613,1613,1978,3,Warehouse_Parking,355.0,6.379999999999999,Storage,1613,0390503DF2909G
warehouse_parking_2,3607,3607,2007,3,Warehouse_Parking,64.99999999999997,8.50999999999999,Parking,3607,5390812DF1959H
warehouse_parking_0,13721,13721,1962,3,Warehouse_Parking,4.999999999999993,8.089999999999987,Storage,13721,7213209DG1071B
warehouse_parking_2,1702,1702,1983,3,Warehouse_Parking,349.99999999999994,10.289999999999988,Storage,1702,0484708DF2908G
warehouse_parking_2,470,470,1989,3,Warehouse_Parking,124.99999999999999,11.849999999999998,Parking,470,0030312DG2003C
warehouse_parking_1,35651,35651,2000,3,Warehouse_Parking,124.99999999999999,0.0,Warehouse,35651,9538401DG1093D
warehouse_parking_2,35952,35952,1993,3,Warehouse_Parking,185.0,7.1899999999999915,Warehouse,35952,9627508DG1092D
warehouse_parking_2,32031,32031,1994,3,Warehouse_Parking,79.99999999999999,8.089999999999987,Parking,32031,9119012DG1091B
warehouse_parking_2,21240,21240,1915,3,Warehouse_Parking,335.0,3.9199999999999937,Warehouse,21240,7921510DG1072B
warehouse_parking_1,13822,13822,1961,3,Warehouse_Parking,275.0,9.059999999999993,Storage,13822,7214030DG1071B
warehouse_parking_2,25649,25649,2024,3,Warehouse_Parking,39.99999999999998,10.429999999999994,Parking,25649,8415815DG1081B
warehouse_parking_2,3904,3904,1975,3,Warehouse_Parking,124.99999999999999,49.65,Warehouse,3904,5492718DF1959H
warehouse_parking_0,11927,11927,2023,3,Warehouse_Parking,185.0,9.839999999999991,Parking,11927,7029225DG1072D
warehouse_parking_2,16044,16044,1985,9,Warehouse_Parking,170.0,0.0,Parking,16044,7418128DG1071B
warehouse_parking_2,4067,4067,1981,3,Warehouse_Parking,315.0,8.25,Parking,4067,5597206DF1959H
warehouse_parking_2,14001,14001,1976,9,Warehouse_Parking,9.999999999999986,10.369999999999987,Warehouse,14001,7217404DG1071B
warehouse_parking_2,3844,3844,2006,6,Warehouse_Parking,64.99999999999997,43.589999999999996,Warehouse,3844,5490815DF1959H
warehouse_parking_0,16295,16295,1920,3,Warehouse_Parking,349.99999999999994,9.979999999999997,Warehouse,16295,7429002DG1072D
warehouse_parking_2,37917,37917,1910,3,Warehouse_Parking,255.00000000000003,9.219999999999992,Warehouse,37917,9983609DF1998H
warehouse_parking_0,26560,26560,1979,3,Warehouse_Parking,160.0,37.13,Warehouse,26560,8514028DG1081B
warehouse_parking_2,17268,17268,1955,3,Warehouse_Parking,345.0,11.999999999999993,Parking,17268,7528009DG1072D
warehouse_parking_2,37907,37907,1991,3,Warehouse_Parking,290.0,28.97,Parking,37907,9983601DF1998H
warehouse_parking_2,35802,35802,2005,6,Warehouse_Parking,9.999999999999986,11.799999999999995,Parking,35802,9625313DG1092D
warehouse_parking_1,23215,23215,2002,3,Warehouse_Parking,245.0,6.799999999999986,Parking,23215,8121115DG1082B
warehouse_parking_2,1951,1951,1977,3,Warehouse_Parking,69.99999999999997,6.099999999999988,Storage,1951,0492007DF2909G
warehouse_parking_0,13972,13972,1909,3,Warehouse_Parking,189.99999999999997,10.289999999999988,Warehouse,13972,7217307DG1071B
warehouse_parking_0,31099,31099,2003,3,Warehouse_Parking,305.0,25.479999999999997,Storage,31099,8933316DG1083D
warehouse_parking_1,11774,11774,1930,3,Warehouse_Parking,275.0,10.049999999999992,Parking,11774,7024425DG1072B
warehouse_parking_0,8120,8120,1925,3,Warehouse_Parking,165.0,9.939999999999996,Storage,8120,6712219DG1061B
warehouse_parking_1,17278,17278,1962,6,Warehouse_Parking,104.99999999999997,9.719999999999994,Warehouse,17278,7528016DG1072D
warehouse_parking_0,35701,35701,2001,3,Warehouse_Parking,255.00000000000003,25.179999999999993,Parking,35701,9609720DG1090B
warehouse_parking_2,24475,24475,1930,3,Warehouse_Parking,349.99999999999994,9.700000000000001,Storage,24475,8230103DG1083D
warehouse_parking_2,37595,37595,2011,12,Warehouse_Parking,180.0,12.459999999999994,Parking,37595,9917027DG1091B
warehouse_parking_1,17338,17338,2016,3,Warehouse_Parking,90.0,9.809999999999993,Parking,17338,7529034DG1072D
warehouse_parking_2,35641,35641,2013,6,Warehouse_Parking,305.0,24.929999999999993,Storage,35641,9534032DG1093D
warehouse_parking_2,1483,1483,2013,6,Warehouse_Parking,189.99999999999997,6.159999999999994,Parking,1483,0388509DF2908G
warehouse_parking_2,1712,1712,1980,3,Warehouse_Parking,79.99999999999999,17.109999999999996,Storage,1712,0484715DF2908G
warehouse_parking_0,11634,11634,2018,3,Warehouse_Parking,180.0,7.689999999999992,Parking,11634,7021313DG1072B
warehouse_parking_0,8060,8060,1920,3,Warehouse_Parking,345.0,10.129999999999992,Parking,8060,6711804DG1061B
warehouse_parking_2,16054,16054,1900,3,Warehouse_Parking,275.0,33.03,Warehouse,16054,7419801DG1071B
warehouse_parking_2,11937,11937,2003,3,Warehouse_Parking,185.0,9.829999999999988,Storage,11937,7029234DG1072D
warehouse_parking_2,3914,3914,1980,3,Warehouse_Parking,215.0,44.669999999999995,Parking,3914,5493201DF1959H
warehouse_parking_0,36428,36428,1952,3,Warehouse_Parking,189.99999999999997,11.369999999999989,Warehouse,36428,9726518DG1092D
warehouse_parking_2,21250,21250,1910,3,Warehouse_Parking,154.99999999999997,5.349999999999986,Parking,21250,7921519DG1072B
warehouse_parking_0,30124,30124,1886,3,Warehouse_Parking,340.0,9.929999999999994,Parking,30124,8821606DG1082B
warehouse_parking_1,25748,25748,1949,3,Warehouse_Parking,180.0,8.379999999999988,Storage,25748,8424113DG1082B
warehouse_parking_1,16145,16145,1900,3,Warehouse_Parking,84.99999999999997,7.729999999999992,Parking,16145,7423324DG1072B
warehouse_parking_1,4166,4166,1979,6,Warehouse_Parking,9.999999999999986,8.58999999999999,Warehouse,4166,5601117DG1050B
warehouse_parking_0,11826,11826,1955,3,Warehouse_Parking,349.99999999999994,9.819999999999999,Parking,11826,7028204DG1072D
warehouse_parking_0,14040,14040,1940,3,Warehouse_Parking,0.0,7.919999999999986,Storage,14040,7217808DG1071B
warehouse_parking_2,6063,6063,1980,3,Warehouse_Parking,245.0,3.049999999999994,Warehouse,6063,6400105DG1060B
warehouse_parking_0,13923,13923,2000,3,Warehouse_Parking,345.0,9.87999999999999,Storage,13923,7216311DG1071B
warehouse_parking_0,30035,30035,1969,6,Warehouse_Parking,260.0,9.759999999999993,Warehouse,30035,8818801DG1081B
warehouse_parking_1,51,51,1993,3,Warehouse_Parking,90.0,10.429999999999994,Storage,51,0015208DG2001A
warehouse_parking_0,28433,28433,1966,3,Warehouse_Parking,349.99999999999994,11.779999999999989,Storage,28433,8636810DG1083D
warehouse_parking_0,31359,31359,1978,3,Warehouse_Parking,345.0,11.879999999999994,Warehouse,31359,9019013DG1091B
warehouse_parking_0,1603,1603,1981,3,Warehouse_Parking,174.99999999999997,6.439999999999991,Storage,1603,0390214DF2909G
warehouse_parking_2,22128,22128,2003,3,Warehouse_Parking,79.99999999999999,8.759999999999991,Storage,22128,8015034DG1081B
warehouse_parking_1,11725,11725,1970,3,Warehouse_Parking,275.0,10.229999999999997,Storage,11725,7023432DG1072B
warehouse_parking_1,8171,8171,1930,3,Warehouse_Parking,75.0,12.19999999999999,Storage,8171,6713119DG1061B
warehouse_parking_2,431,431,1999,3,Warehouse_Parking,34.999999999999986,6.789999999999997,Warehouse,431,0029015DG2002C
warehouse_parking_1,18286,18286,1900,3,Warehouse_Parking,79.99999999999999,8.21999999999999,Parking,18286,7625309DG1072D
warehouse_parking_1,13760,13760,1960,3,Warehouse_Parking,275.0,8.899999999999995,Warehouse,13760,7213501DG1071B
warehouse_parking_2,24564,24564,2022,3,Warehouse_Parking,170.0,9.889999999999995,Parking,24564,8230543DG1083D
warehouse_parking_2,35581,35581,1958,6,Warehouse_Parking,305.0,26.45,Storage,35581,9533843DG1093D
warehouse_parking_1,37484,37484,1963,3,Warehouse_Parking,90.0,5.189999999999988,Storage,37484,9886611DF1998H
warehouse_parking_1,10698,10698,1940,3,Warehouse_Parking,270.0,11.859999999999987,Warehouse,10698,6924758DG1062B
warehouse_parking_2,28573,28573,2022,3,Warehouse_Parking,75.0,27.679999999999996,Storage,28573,8705002DG1080B
warehouse_parking_2,25608,25608,1930,3,Warehouse_Parking,75.0,9.819999999999999,Parking,25608,8414323DG1081B
warehouse_parking_2,16394,16394,2008,3,Warehouse_Parking,355.0,31.34999999999999,Parking,16394,7431103DG1073D
warehouse_parking_1,36479,36479,1962,3,Warehouse_Parking,99.99999999999999,11.32999999999999,Storage,36479,9727017DG1092D
warehouse_parking_1,14291,14291,1970,3,Warehouse_Parking,94.99999999999999,8.929999999999993,Storage,14291,7220618DG1072B
warehouse_parking_2,13542,13542,1961,3,Warehouse_Parking,320.0,6.609999999999992,Parking,13542,7201116DG1070B
warehouse_parking_1,1561,1561,1987,3,Warehouse_Parking,19.99999999999997,52.529999999999994,Parking,1561,0389508DF2908G
warehouse_parking_2,613,613,2016,3,Warehouse_Parking,185.0,38.1,Parking,613,0083833DF2908G
warehouse_parking_0,8182,8182,1914,3,Warehouse_Parking,165.0,9.669999999999991,Parking,8182,6713126DG1061B
warehouse_parking_0,8213,8213,1958,9,Warehouse_Parking,165.0,9.599999999999994,Warehouse,8213,6714718DG1061B
warehouse_parking_2,5168,5168,1958,3,Warehouse_Parking,14.999999999999977,11.959999999999994,Storage,5168,6215002DG1061B
warehouse_parking_2,28852,28852,1981,12,Warehouse_Parking,345.0,9.679999999999993,Parking,28852,8716601DG1081B
warehouse_parking_1,26643,26643,1932,6,Warehouse_Parking,75.0,13.429999999999984,Warehouse,26643,8518314DG1081B
warehouse_parking_1,37537,37537,1970,3,Warehouse_Parking,280.0,28.8,Storage,37537,9910502DG1091B
warehouse_parking_2,19059,19059,1933,3,Warehouse_Parking,64.99999999999997,8.33999999999999,Warehouse,19059,7713314DG1071B
warehouse_parking_0,28751,28751,2023,3,Warehouse_Parking,75.0,13.689999999999989,Warehouse,28751,8711715DG1081B
warehouse_parking_2,2499,2499,1980,3,Warehouse_Parking,170.0,31.029999999999994,Storage,2499,0693604DF2909G
warehouse_parking_2,4195,4195,2007,3,Warehouse_Parking,235.0,7.889999999999991,Parking,4195,5601133DG1050B
warehouse_parking_1,14322,14322,1954,9,Warehouse_Parking,59.99999999999998,24.819999999999997,Warehouse,14322,7221302DG1072B
warehouse_parking_2,850,850,2008,3,Warehouse_Parking,84.99999999999997,8.169999999999987,Warehouse,850,0122610DG2002A
warehouse_parking_0,30217,30217,1948,3,Warehouse_Parking,349.99999999999994,43.85,Parking,30217,8830404DG1083D
warehouse_parking_0,30186,30186,1939,3,Warehouse_Parking,180.0,16.17,Storage,30186,8824551DG1082B
warehouse_parking_0,28611,28611,1936,3,Warehouse_Parking,345.0,11.789999999999992,Storage,28611,8707005DG1080B
warehouse_parking_2,23066,23066,1936,9,Warehouse_Parking,285.0,11.559999999999999,Storage,23066,8108508DG1080B
warehouse_parking_0,5028,5028,1964,6,Warehouse_Parking,14.999999999999977,12.119999999999992,Storage,5028,6118403DG1061B
warehouse_parking_2,35572,35572,1958,3,Warehouse_Parking,305.0,36.97999999999999,Storage,35572,9533838DG1093D
warehouse_parking_0,28912,28912,1985,3,Warehouse_Parking,165.0,11.999999999999993,Storage,28912,8718233DG1081B
warehouse_parking_2,13402,13402,1977,3,Warehouse_Parking,134.99999999999997,7.949999999999997,Storage,13402,7137705DG1073D
warehouse_parking_2,3524,3524,2005,3,Warehouse_Parking,49.99999999999999,7.179999999999989,Parking,3524,5299714DF1959H
warehouse_parking_0,37566,37566,1989,3,Warehouse_Parking,355.0,9.649999999999997,Parking,37566,9917002DG1091B
warehouse_parking_2,36909,36909,1975,3,Warehouse_Parking,349.99999999999994,17.79999999999999,Storage,36909,9794302DF1999H
warehouse_parking_0,1530,1530,1983,3,Warehouse_Parking,170.0,12.469999999999999,Storage,1530,0389015DF2908G
warehouse_parking_2,642,642,1977,3,Warehouse_Parking,115.0,0.0,Storage,642,0091602DF2909G
warehouse_parking_1,18364,18364,1900,3,Warehouse_Parking,285.0,9.729999999999995,Parking,18364,7628528DG1072D
warehouse_parking_1,11787,11787,1930,3,Warehouse_Parking,275.0,87.41,Parking,11787,7024432DG1072B
warehouse_parking_2,3435,3435,2007,3,Warehouse_Parking,225.00000000000003,9.019999999999994,Parking,3435,5201069DG1050B
warehouse_parking_1,11884,11884,1986,3,Warehouse_Parking,79.99999999999999,9.719999999999994,Parking,11884,7028418DG1072D
warehouse_parking_0,13981,13981,2022,3,Warehouse_Parking,189.99999999999997,10.699999999999989,Parking,13981,7217314DG1071B
warehouse_parking_0,30306,30306,1980,6,Warehouse_Parking,170.0,117.21,Parking,30306,8831212DG1083D
warehouse_parking_2,2759,2759,1983,3,Warehouse_Parking,9.999999999999986,8.33,Storage,2759,0883306DF2908G
warehouse_parking_1,28640,28640,1963,3,Warehouse_Parking,255.00000000000003,9.809999999999993,Storage,28640,8708225DG1080B
warehouse_parking_2,32343,32343,1985,3,Warehouse_Parking,305.0,6.88,Parking,32343,9132517DG1093D
warehouse_parking_2,2588,2588,1982,3,Warehouse_Parking,0.0,8.559999999999993,Storage,2588,0782402DF2908G
warehouse_parking_2,4315,4315,2007,3,Warehouse_Parking,99.99999999999999,12.23,Parking,4315,5614041DG1051B
warehouse_parking_0,6181,6181,1962,3,Warehouse_Parking,14.999999999999977,11.679999999999996,Warehouse,6181,6414715DG1061B
warehouse_parking_2,36849,36849,1992,6,Warehouse_Parking,245.0,7.109999999999993,Parking,36849,9785620DF1998H
warehouse_parking_2,13453,13453,1984,6,Warehouse_Parking,134.99999999999997,12.119999999999992,Parking,13453,7138605DG1073D
warehouse_parking_2,26752,26752,1981,3,Warehouse_Parking,54.999999999999986,9.950000000000001,Parking,26752,8521602DG1082B
warehouse_parking_2,26455,26455,1999,3,Warehouse_Parking,345.0,10.07,Parking,26455,8512429DG1081B
warehouse_parking_2,794,794,1970,3,Warehouse_Parking,79.99999999999999,14.319999999999993,Storage,794,0121105DG2002A
warehouse_parking_0,11952,11952,2017,3,Warehouse_Parking,4.999999999999993,9.829999999999988,Parking,11952,7029241DG1072D
warehouse_parking_2,6117,6117,2021,3,Warehouse_Parking,4.999999999999993,8.069999999999997,Parking,6117,6404103DG1060B
warehouse_parking_2,897,897,1980,3,Warehouse_Parking,255.00000000000003,17.24,Parking,897,0129509DG2002C
warehouse_parking_2,21235,21235,1925,6,Warehouse_Parking,335.0,4.369999999999991,Warehouse,21235,7921506DG1072B
warehouse_parking_1,12438,12438,2004,3,Warehouse_Parking,79.99999999999999,9.78,Parking,12438,7108309DG1070B
warehouse_parking_1,23330,23330,1936,3,Warehouse_Parking,260.0,9.87999999999999,Storage,23330,8129241DG1082D
warehouse_parking_2,28547,28547,2016,3,Warehouse_Parking,14.999999999999977,69.09999999999998,Parking,28547,8640401DG1084D
warehouse_parking_0,30390,30390,1958,3,Warehouse_Parking,170.0,9.91,Warehouse,30390,8832024DG1083D
warehouse_parking_1,30001,30001,1950,3,Warehouse_Parking,270.0,12.64999999999999,Storage,30001,8817201DG1081B
warehouse_parking_2,35867,35867,1956,6,Warehouse_Parking,75.0,16.66,Warehouse,35867,9625728DG1092D
warehouse_parking_0,34799,34799,1965,3,Warehouse_Parking,345.0,11.869999999999992,Parking,34799,9417802DG1091B
warehouse_parking_2,3831,3831,1980,3,Warehouse_Parking,64.99999999999997,10.769999999999998,Parking,3831,5490808DF1959H
warehouse_parking_2,3732,3732,1980,3,Warehouse_Parking,330.0,11.019999999999998,Warehouse,3732,5432012DG1053D
warehouse_parking_1,8145,8145,1940,3,Warehouse_Parking,249.99999999999997,24.83999999999999,Parking,8145,6712238DG1061B
warehouse_parking_2,33379,33379,1970,3,Warehouse_Parking,260.0,15.09,Storage,33379,9309206DG1090B
warehouse_parking_1,15198,15198,1940,3,Warehouse_Parking,94.99999999999999,25.029999999999998,Warehouse,15198,7319821DG1071B
warehouse_parking_0,26404,26404,1950,3,Warehouse_Parking,165.0,9.729999999999995,Warehouse,26404,8512057DG1081B
warehouse_parking_0,12469,12469,1951,9,Warehouse_Parking,345.0,9.78,Parking,12469,7109508DG1070B
warehouse_parking_1,28516,28516,1965,3,Warehouse_Parking,260.0,11.939999999999985,Warehouse,28516,8637735DG1083D
warehouse_parking_0,14165,14165,1948,3,Warehouse_Parking,4.999999999999993,7.59999999999999,Parking,14165,7219413DG1071B
warehouse_parking_1,6146,6146,1956,3,Warehouse_Parking,285.0,11.959999999999994,Parking,6146,6412010DG1061B
warehouse_parking_2,3860,3860,2006,3,Warehouse_Parking,260.0,8.859999999999996,Parking,3860,5490840DF1959H
warehouse_parking_2,6397,6397,2008,3,Warehouse_Parking,104.99999999999997,12.119999999999992,Parking,6397,6417375DG1061B
warehouse_parking_0,27628,27628,1950,3,Warehouse_Parking,170.0,9.899999999999997,Parking,27628,8610020DG1081B
warehouse_parking_0,30050,30050,1959,3,Warehouse_Parking,345.0,10.16,Storage,30050,8818811DG1081B
warehouse_parking_2,37933,37933,1990,3,Warehouse_Parking,260.0,10.57,Storage,37933,9993004DF1999H
warehouse_parking_0,8285,8285,1950,3,Warehouse_Parking,345.0,13.81999999999999,Parking,8285,6717205DG1061B
warehouse_parking_0,16302,16302,1973,3,Warehouse_Parking,349.99999999999994,10.089999999999991,Storage,16302,7429009DG1072D
